pri_rank,port_id,port_name,country_name,iso2,iso3,latitude,longitude,pri_score,risk_tier,data_tier,n_dims,dims_used,dim_cv,cv_flag,d1_score,d1_tier,score_1_1,score_1_2,score_1_3,score_1_4,ctrl_depth_final,vessel_class_count,terminal_count,cyclone_passes,pga_g,d2_score,d2_tier,score_2_1,score_2_2,score_2_3,score_2_4,lpi_score,dwell_hours,labour_regime,d3_score,d3_tier,score_3_1,score_3_2,score_3_3,score_3_4,catchment_share_pct,hinterland_count,herfindahl,alt_distance_km,d4_score,d4_tier,score_4_1,score_4_2,score_4_3,score_4_4,wgi_ps,wgi_ge,sanctions_level,dispute_level,catchment_share_source,herfindahl_source,pga_source,cppi_2024_score,cppi_2024_rank,dwell_source_tier
1525,40160.0,Marettimo,Italy,IT,ITA,37.966,12.075,1.2943,Moderate,B,4,D1|D2|D3|D4,0.4735,False,2.105,A,5.0,7.143,0.0,5.5,13.0,2,2,0,0.2,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,22.1,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1525,40355.0,Cala Pozzolana,Italy,IT,ITA,35.864,12.852,1.2943,Moderate,B,4,D1|D2|D3|D4,0.4735,False,2.105,A,5.0,7.143,0.0,5.5,13.0,2,2,0,0.2,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,1.4,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1525,40360.0,Pantelleria,Italy,IT,ITA,36.838,11.942,1.2943,Moderate,B,4,D1|D2|D3|D4,0.4735,False,2.105,A,5.0,7.143,0.0,5.5,13.0,2,2,0,0.2,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,35.1,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1525,40352.0,Scalo Vecchio,Italy,IT,ITA,35.855,12.863,1.2943,Moderate,B,4,D1|D2|D3|D4,0.4735,False,2.105,A,5.0,7.143,0.0,5.5,13.0,2,2,0,0.2,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,1.4,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1530,44770.0,Kusadasi,Turkey,TR,TUR,37.866667,27.25,1.294,Moderate,B,4,D1|D2|D3|D4,0.5214,False,2.733,A,7.5,8.571,0.0,8.68,23.2,1,1,0,0.3472,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,28.1,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1531,20290.0,Clarks Point,United States,US,USA,58.85,-158.55,1.2938,Moderate,B,4,D1|D2|D3|D4,0.478,False,1.918,A,10.0,8.571,0.0,1.58,3.1,0,1,0,0.0632,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.9391,A,5.455,2.0,8.0,0.162,12.0,1,0.8,89.6,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1532,2155.0,La Malbaie,Canada,CA,CAN,47.633333333,-70.133333333,1.2937,Moderate,B,4,D1|D2|D3|D4,0.503,False,2.559,A,5.0,8.571,0.0,10.0,12.5,2,1,0,0.565,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,2.01,A,5.455,2.0,8.0,0.187,12.0,1,0.8,95.8,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1533,19585.0,Port Chilkoot,United States,US,USA,59.233333,-135.433333,1.2935,Moderate,B,4,D1|D2|D3|D4,0.487,False,2.162,A,5.0,8.571,0.0,5.097,12.5,2,1,0,0.2039,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,0.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1534,11770.0,Point Fortin,Trinidad and Tobago,,,10.2,-61.7,1.2931,Moderate,B,4,D1|D2|D3|D4,0.8881,False,0.902,A,0.0,8.571,0.0,7.708,17.1,4,1,0,0.3083,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,9.2,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1535,6600.0,Eastport,United States,US,USA,44.9,-66.983333,1.2929,Moderate,B,4,D1|D2|D3|D4,0.4869,False,2.158,A,5.0,8.571,0.0,5.065,12.5,2,1,0,0.2026,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,3.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1536,19410.0,Sitka,United States,US,USA,57.05,-135.333333,1.2928,Moderate,B,4,D1|D2|D3|D4,0.4869,False,2.157,A,5.0,7.143,0.0,6.057,23.2,2,2,0,0.2423,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.029,12.0,1,0.8,57.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1537,20210.0,Port Heiden,United States,US,USA,56.883333,-158.7,1.2925,Moderate,B,4,D1|D2|D3|D4,0.4868,False,2.155,A,5.0,8.571,0.0,5.035,12.5,2,1,0,0.2014,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.071,12.0,1,0.8,67.4,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1538,44380.0,Rize,Turkey,TR,TUR,41.066667,40.516667,1.2924,Moderate,B,4,D1|D2|D3|D4,0.5196,False,2.719,A,7.5,8.571,0.0,8.5,23.2,1,1,0,0.35,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.053,12.0,1,0.8,63.1,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1538,44490.0,Zonguldak,Turkey,TR,TUR,41.466667,31.816667,1.2924,Moderate,B,4,D1|D2|D3|D4,0.5196,False,2.719,A,7.5,8.571,0.0,8.5,23.2,1,1,0,0.35,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,35.8,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1538,44801.0,Toros Gubre,Turkey,TR,TUR,36.916667,35.966667,1.2924,Moderate,B,4,D1|D2|D3|D4,0.5196,False,2.719,A,7.5,8.571,0.0,8.5,23.2,1,1,0,0.35,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.7,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1538,44420.0,Ordu,Turkey,TR,TUR,41.0,37.883333,1.2924,Moderate,B,4,D1|D2|D3|D4,0.5196,False,2.719,A,7.5,8.571,0.0,8.5,23.2,1,1,0,0.35,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,44.0,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1538,44370.0,Hopa,Turkey,TR,TUR,41.416667,41.4,1.2924,Moderate,B,4,D1|D2|D3|D4,0.5196,False,2.719,A,7.5,8.571,0.0,8.5,23.2,1,1,0,0.35,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,33.3,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1538,44390.0,Trabzon,Turkey,TR,TUR,41.016667,39.766667,1.2924,Moderate,B,4,D1|D2|D3|D4,0.5196,False,2.719,A,7.5,8.571,0.0,8.5,23.2,1,1,0,0.35,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.053,12.0,1,0.8,63.1,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1544,45823.0,Lyndiane,Senegal,SN,SEN,14.166667,-16.166667,1.2923,Moderate,B,4,D1|D2|D3|D4,0.7652,False,0.962,A,10.0,8.571,0.0,0.0,4.9,0,1,0,0.0,4.0599,A,5.75,5.769,2.0,5.8,2.7,102.0,stable,1.951,A,5.455,2.0,8.0,0.166,12.0,1,0.8,90.6,0.366,A,4.76,5.04,0.0,0.0,0.12,-0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1545,16280.0,Davenport,United States,US,USA,37.016667,-122.2,1.292,Moderate,B,4,D1|D2|D3|D4,0.4868,False,2.152,A,2.5,8.571,0.0,10.0,14.0,3,1,0,0.5451,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.031,12.0,1,0.8,57.5,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1546,40280.0,Riposta,Italy,IT,ITA,37.735,15.209,1.2918,Moderate,B,4,D1|D2|D3|D4,0.473,False,2.089,A,5.0,7.143,0.0,5.337,13.0,2,2,0,0.2135,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,11.8,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1547,8240.0,Alexandria,United States,US,USA,38.8,-77.033333,1.2916,Moderate,B,4,D1|D2|D3|D4,0.5687,False,1.466,A,10.0,7.143,0.0,0.647,6.4,0,2,0,0.0259,2.9847,A,3.5,2.308,8.0,1.44,3.6,48.0,volatile,2.0,A,10.0,2.0,8.0,0.007,40.0,1,0.8,51.8,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-4.0,247.0,existing
1548,50922.0,Merak Mas Terminal,Indonesia,ID,IDN,-5.919166667,105.997222222,1.2913,Moderate,B,4,D1|D2|D3|D4,0.5035,False,1.685,A,2.5,4.286,0.0,7.532,23.2,3,4,0,0.3013,2.623,A,5.0,0.859,5.0,4.2,3.0,25.4,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,0.4,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1549,48280.0,Hulaylah Oil Terminal,United Arab Emirates,AE,ARE,25.983333,55.933333,1.2911,Moderate,B,4,D1|D2|D3|D4,0.5365,False,2.832,A,7.5,8.571,0.0,10.0,23.2,1,1,0,0.431,1.801,A,3.75,0.769,2.0,3.8,3.5,24.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,11.7,0.317,A,3.3,3.1,0.0,0.0,0.85,0.95,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1550,15460.0,Puerto Armuelles,Panama,PA,PAN,8.266667,-82.84999999999998,1.2907,Moderate,B,4,D1|D2|D3|D4,0.4813,False,2.445,A,5.0,7.143,0.0,10.0,23.2,2,2,0,0.4388,1.887,A,4.75,0.583,8.0,1.44,3.1,21.1,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,5.9,0.35,A,4.5,4.1,0.0,0.0,0.25,0.45,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1550,19589.0,Tanani Point,United States,US,USA,59.283333,-135.45,1.2907,Moderate,B,4,D1|D2|D3|D4,0.4866,False,2.143,A,5.0,8.571,0.0,4.92,12.5,2,1,0,0.1968,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,5.6,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1552,45835.0,Rio Cacheu,Guinea-Bissau,,,12.283333,-16.233333,1.2906,Moderate,B,4,D1|D2|D3|D4,0.8894,False,0.895,A,7.5,8.571,0.0,0.003,11.0,1,1,0,0.0001,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.027,12.0,1,0.8,56.6,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1553,19250.0,Waterfall,United States,US,USA,55.3,-133.233333,1.2904,Moderate,B,4,D1|D2|D3|D4,0.4865,False,2.141,A,7.5,8.571,0.0,3.268,23.2,1,1,0,0.1307,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,36.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1554,2145.0,Ile du Gros Cacouna,Canada,CA,CAN,47.933333333,-69.5,1.2903,Moderate,B,4,D1|D2|D3|D4,0.49,False,2.348,A,5.0,8.571,0.0,7.097,12.5,2,1,0,0.2839,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,2.1677,A,5.455,2.0,8.0,0.253,12.0,1,0.8,111.9,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1554,57760.0,Haikou,China,CN,CHN,20.05,110.283333,1.2903,Moderate,B,4,D1|D2|D3|D4,0.7066,False,3.717,A,2.5,8.571,3.333,2.672,15.5,3,1,4,0.1069,1.192,A,3.25,0.353,2.0,2.4,3.7,17.5,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,27.7,0.364,A,5.56,4.1,0.0,0.0,-0.28,0.45,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1556,2152.0,St Simeon,Canada,CA,CAN,47.833333333,-69.866666667,1.2902,Moderate,B,4,D1|D2|D3|D4,0.5036,False,2.559,A,5.0,8.571,0.0,10.0,12.5,2,1,0,0.4958,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,1.9881,A,5.455,2.0,8.0,0.179,12.0,1,0.8,93.8,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1556,15645.0,Acajutla Offshore Terminal,El Salvador,SV,SLV,13.583333,-89.866667,1.2902,Moderate,B,4,D1|D2|D3|D4,0.8455,False,0.93,A,0.0,8.571,0.0,8.725,17.1,4,1,0,0.349,4.5381,A,5.75,5.769,5.0,3.24,2.7,102.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,3.6,0.382,A,6.16,4.96,0.0,0.0,-0.58,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1558,40780.0,Nogaro,Italy,IT,ITA,45.759,13.167,1.2898,Moderate,B,4,D1|D2|D3|D4,0.4727,False,2.076,A,7.5,7.143,0.0,3.465,11.0,1,2,0,0.1386,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,12.3,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1559,19780.0,Seldovia,United States,US,USA,59.433333,-151.733333,1.2896,Moderate,B,4,D1|D2|D3|D4,0.4864,False,2.136,A,2.5,8.571,0.0,9.717,15.5,3,1,0,0.3887,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,25.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1560,44670.0,Karabiga,Turkey,TR,TUR,40.4,27.316667,1.2892,Moderate,B,4,D1|D2|D3|D4,0.5161,False,2.692,A,7.5,8.571,0.0,8.165,11.0,1,1,0,0.3266,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,41.0,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1560,51770.0,Tanjung Arang  (Bunyu),Indonesia,ID,IDN,3.466667,117.833333,1.2892,Moderate,B,4,D1|D2|D3|D4,0.5042,False,1.674,A,5.0,8.571,0.0,1.833,12.5,2,1,0,0.0733,2.623,A,5.0,0.859,5.0,4.2,3.0,25.4,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,33.0,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1562,41590.0,Risan,Montenegro,,,42.516667,18.7,1.2891,Moderate,B,4,D1|D2|D3|D4,0.8902,False,0.891,A,0.0,8.571,0.0,7.347,20.1,4,1,0,0.2939,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,9.3,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1563,40230.0,Pozzallo,Italy,IT,ITA,36.716667,14.85,1.2889,Moderate,B,4,D1|D2|D3|D4,0.4726,False,2.07,A,7.5,8.571,0.0,2.857,9.4,1,1,0,0.1143,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.014,12.0,1,0.8,53.5,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,4.0,200.0,unctad_2021_country_median
1564,4350.0,Port Huron,United States,US,USA,43.0,-82.433333,1.2887,Moderate,B,4,D1|D2|D3|D4,0.4863,False,2.13,A,10.0,8.571,0.0,2.4,7.9,0,1,0,0.08,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,32.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1564,19310.0,Kake,United States,US,USA,56.966667,-133.933333,1.2887,Moderate,B,4,D1|D2|D3|D4,0.4863,False,2.13,A,10.0,8.571,0.0,2.402,6.4,0,1,0,0.0961,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,44.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1566,40670.0,Senigallia,Italy,IT,ITA,43.724,13.221,1.2883,Moderate,B,4,D1|D2|D3|D4,0.4725,False,2.066,A,5.0,7.143,0.0,5.1,13.0,2,2,0,0.204,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,22.1,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1567,13140.0,Colonia,Uruguay,UY,URY,-34.466667,-57.85,1.288,Moderate,B,4,D1|D2|D3|D4,0.8971,False,0.897,A,2.5,8.571,0.0,0.302,15.2,3,1,0,0.0121,5.0397,A,5.0,5.0,5.0,5.12,3.0,90.0,uncertain,1.8562,A,5.455,2.0,8.0,0.136,12.0,1,0.8,83.2,0.328,A,3.56,3.5,0.0,0.0,0.72,0.75,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1568,51502.0,Udang Oilfield,Indonesia,ID,IDN,4.033333,106.483333,1.2873,Moderate,B,4,D1|D2|D3|D4,0.5049,False,1.664,A,7.5,8.571,0.0,1.192,23.2,1,1,0,0.0477,2.623,A,5.0,0.859,5.0,4.2,3.0,25.4,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,28.9,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1569,1785.0,Grand Bank,Canada,CA,CAN,47.1,-55.75,1.2871,Moderate,B,4,D1|D2|D3|D4,0.5514,False,2.932,A,10.0,8.571,0.833,1.035,4.5,0,1,1,0.0414,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,6.8,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1570,43370.0,Eceabat,Turkey,TR,TUR,40.183333,26.366667,1.287,Moderate,B,4,D1|D2|D3|D4,0.5138,False,2.674,A,7.5,8.571,0.0,7.952,23.2,1,1,0,0.3181,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.7,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1571,44650.0,Bandirma,Turkey,TR,TUR,40.35,27.966667,1.2869,Moderate,B,4,D1|D2|D3|D4,0.5137,False,2.673,A,7.5,8.571,0.0,7.938,23.2,1,1,0,0.3175,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,14.6,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1572,43435.0,Istinye,Turkey,TR,TUR,41.116667,29.05,1.2864,Moderate,B,4,D1|D2|D3|D4,0.5131,False,2.669,A,7.5,8.571,0.0,7.892,23.2,1,1,0,0.3157,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,7.5,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1573,44870.0,Botas,Turkey,TR,TUR,36.883333,35.933333,1.286,Moderate,B,4,D1|D2|D3|D4,0.5128,False,2.666,A,7.5,8.571,0.0,7.858,23.2,1,1,0,0.3143,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.7,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1574,40750.0,Porto Di Malamocco,Italy,IT,ITA,45.333333,12.316667,1.2851,Moderate,B,4,D1|D2|D3|D4,0.4721,False,2.046,A,7.5,8.571,0.0,2.725,11.0,1,1,0,0.109,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,13.0,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1574,9855.0,Punta Rincon,Panama,PA,PAN,9.016666667,-80.7,1.2851,Moderate,B,4,D1|D2|D3|D4,0.4512,False,2.08,A,5.0,8.571,0.0,4.365,13.0,2,1,0,0.1746,1.887,A,4.75,0.583,8.0,1.44,3.1,21.1,volatile,1.9853,A,5.455,2.0,8.0,0.178,12.0,1,0.8,93.6,0.35,A,4.5,4.1,0.0,0.0,0.25,0.45,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1576,52270.0,Raha Roadstead,Indonesia,ID,IDN,-4.85,122.733333,1.2849,Moderate,B,4,D1|D2|D3|D4,0.5057,False,1.652,A,10.0,8.571,0.0,0.87,7.9,0,1,0,0.0348,2.623,A,5.0,0.859,5.0,4.2,3.0,25.4,uncertain,1.7188,A,5.455,2.0,8.0,0.081,12.0,1,0.8,69.8,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1577,2173.0,Pointe des Roches,Canada,CA,CAN,47.416666667,-70.4,1.2846,Moderate,B,4,D1|D2|D3|D4,0.5045,False,2.559,A,5.0,8.571,0.0,10.0,12.5,2,1,0,0.5295,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,1.9539,A,5.455,2.0,8.0,0.167,12.0,1,0.8,90.9,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1578,46040.0,Takoradi,Ghana,GH,GHA,4.883333,-1.733333,1.2835,Moderate,B,4,D1|D2|D3|D4,0.7559,False,1.128,A,2.5,4.286,0.0,1.51,16.0,3,4,0,0.0604,3.999,A,5.5,5.513,2.0,5.8,2.8,98.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,8.3,0.35,A,3.96,4.64,0.0,0.0,0.52,0.18,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1579,56272.0,Barber's Point,United States,US,USA,21.316667,-158.116667,1.2832,Moderate,B,4,D1|D2|D3|D4,0.4856,False,2.094,A,7.5,8.571,0.0,2.99,23.2,1,1,0,0.1196,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,5.8,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
